date,device,country,location_type,sessions,conversions,revenue,bounce_rate,avg_session_duration,mojo_integration
2024-11-07,Mobile,Croatia,Primary Market,807,20,1520.1058345232655,0.5254171536561919,136.71633244237907,True
2024-11-07,Tablet,Croatia,Primary Market,162,2,105.88819668029926,0.40330401648092895,278.0602049025348,True
2024-11-08,Desktop,Germany,Primary Market,1166,56,7540.339764338118,0.3064016628737605,112.93558523394731,True
2024-11-08,Mobile,Germany,Primary Market,1923,41,3168.3626873380776,0.6916304141449183,69.45724826792129,True
2024-11-08,Tablet,Germany,Primary Market,298,4,264.05120994134643,0.3962276314601777,204.71493547376326,True
2024-11-08,Desktop,Netherlands,Primary Market,349,12,1191.8118757616662,0.47472885777695795,171.69848247986292,True
2024-11-08,Mobile,Netherlands,Primary Market,596,13,906.1732617231102,0.39747934084020115,292.57529033443893,True
2024-11-08,Tablet,Netherlands,Primary Market,109,1,69.75277010769365,0.3742005926042879,277.61908005718226,True
2024-11-08,Desktop,England,Primary Market,1892,99,10318.198928488462,0.6390390214480407,206.3047641348719,True
2024-11-08,Mobile,England,Primary Market,2968,80,6123.544809501707,0.4641247129115435,205.1354872444527,True
2024-11-08,Tablet,England,Primary Market,480,6,344.8301970676209,0.35912890312669266,151.8400190857517,True
2024-11-08,Desktop,North America,Expansion Market,659,33,4023.695007707461,0.45772614416000523,88.6580354956462,False
2024-11-08,Mobile,North America,Expansion Market,926,27,2008.575669881836,0.4068264534058848,91.81334760096811,False
2024-11-08,Tablet,North America,Expansion Market,196,3,154.04909601985736,0.3824011733735994,216.16854919472848,False
2024-11-08,Desktop,Australia,Expansion Market,644,23,2741.194708874244,0.49669626849771065,288.5950073715969,False
2024-11-08,Mobile,Australia,Expansion Market,1149,30,2230.9940464130173,0.6945491598690721,206.59420863861186,False
2024-11-08,Tablet,Australia,Expansion Market,202,2,101.63980043025228,0.585343414888984,258.62488962958366,False
2024-11-08,Desktop,Croatia,Primary Market,925,46,5949.473004552763,0.6105800212222003,221.99500758012806,True
2024-11-08,Mobile,Croatia,Primary Market,1652,35,3356.6980776091564,0.351860626834277,66.93614522645383,True
2024-11-08,Tablet,Croatia,Primary Market,286,4,243.0592519743654,0.5103135763473851,243.39901262910666,True
2024-11-09,Desktop,Germany,Primary Market,1924,92,10470.33075702931,0.6127379677240485,103.92620523520371,True
2024-11-09,Mobile,Germany,Primary Market,3514,96,6593.650021693576,0.3760995117138777,195.3528088509282,True
2024-11-09,Tablet,Germany,Primary Market,563,9,589.4135965615551,0.44941745289253365,167.8854923644551,True
2024-11-09,Desktop,Netherlands,Primary Market,2028,76,7935.62540350195,0.46348126586789207,268.7573045583737,True
2024-11-09,Mobile,Netherlands,Primary Market,3017,77,5811.069053609004,0.6763078227766212,130.19309530769232,True
2024-11-09,Tablet,Netherlands,Primary Market,544,7,368.55101473064724,0.6714477889516176,271.6771391406604,True
2024-11-09,Desktop,England,Primary Market,1678,70,7816.336965611955,0.5041548463999683,290.90897218789854,True
2024-11-09,Mobile,England,Primary Market,2719,72,6006.02721800198,0.5065962179446684,93.13780117519667,True
2024-11-09,Tablet,England,Primary Market,490,7,401.99065685762514,0.34520128154734336,221.69284523363132,True
2024-11-09,Desktop,North America,Expansion Market,639,34,3813.8590860576637,0.4990770053294501,210.44262941700762,False
2024-11-09,Mobile,North America,Expansion Market,973,24,2280.292295616156,0.6086509962512805,290.46969985874904,False
2024-11-09,Tablet,North America,Expansion Market,188,3,162.36436450170456,0.5669365230447272,148.83026511073015,False
2024-11-09,Desktop,Australia,Expansion Market,1069,48,6470.285875438707,0.5752053927150264,242.33003890262012,False
2024-11-09,Mobile,Australia,Expansion Market,1816,50,3210.4320916275187,0.4901222100021092,167.61692218048722,False
2024-11-09,Tablet,Australia,Expansion Market,278,3,160.3838310445485,0.5992208389730158,110.61317948262112,False
2024-11-09,Desktop,Croatia,Primary Market,598,23,3278.112670809131,0.45313203969537863,112.25002556510911,True
2024-11-09,Mobile,Croatia,Primary Market,878,19,1397.5582825100241,0.5108525365857839,76.47663818065877,True
2024-11-09,Tablet,Croatia,Primary Market,155,2,104.60805867208998,0.6166621208353269,98.3248873874105,True
2024-11-10,Desktop,Germany,Primary Market,2152,101,12828.84236864904,0.3037999068315539,260.02949677111746,True
2024-11-10,Mobile,Germany,Primary Market,3389,84,7139.624034526925,0.3486679939887516,63.349625707130706,True
2024-11-10,Tablet,Germany,Primary Market,628,8,483.48100746711845,0.5997065914746367,170.7856133282507,True
2024-11-10,Desktop,Netherlands,Primary Market,1864,80,10522.535652945924,0.44894122749430554,276.99086857935697,True
2024-11-10,Mobile,Netherlands,Primary Market,3039,90,7584.48899102129,0.4239265028258959,270.8575128634591,True
2024-11-10,Tablet,Netherlands,Primary Market,577,8,554.937885619553,0.5600796644843042,111.27572563211302,True
2024-11-10,Desktop,England,Primary Market,1208,56,6286.076136836509,0.6109214590048613,296.5780510698837,True
2024-11-10,Mobile,England,Primary Market,1674,46,3276.2240596640863,0.6839012730682575,114.06047563040582,True
2024-11-10,Tablet,England,Primary Market,308,4,226.64365189934495,0.38760336280462515,120.93868215814021,True
2024-11-10,Desktop,North America,Expansion Market,988,48,5606.74467274559,0.3046102311981158,82.22321157505313,False
2024-11-10,Mobile,North America,Expansion Market,1744,39,3451.5787589806946,0.6071280028073394,295.6732794577926,False
2024-11-10,Tablet,North America,Expansion Market,341,5,345.8172269796034,0.42739103710581844,134.17735013858902,False
2024-11-10,Desktop,Australia,Expansion Market,377,18,2308.5701432439405,0.5063607777576165,284.2086618389143,False
2024-11-10,Mobile,Australia,Expansion Market,635,12,1055.121984304176,0.5371901227612056,223.79989567192249,False
2024-11-10,Tablet,Australia,Expansion Market,110,1,51.108017088644864,0.6899572945048054,258.6935385676852,False
2024-11-10,Desktop,Croatia,Primary Market,1929,84,8670.568290990559,0.6348957906192771,252.08155564396185,True
2024-11-10,Mobile,Croatia,Primary Market,3154,79,6869.739509048287,0.5433122338531762,111.63473066661753,True
2024-11-10,Tablet,Croatia,Primary Market,536,8,548.4995435489333,0.6735913085334837,219.2387682875772,True
2024-11-11,Desktop,Germany,Primary Market,1108,43,5136.0863881063815,0.43674512060205184,255.92806833255295,True
2024-11-11,Mobile,Germany,Primary Market,1744,39,2789.4763120573475,0.6035950320284444,188.41893268018023,True
2024-11-11,Tablet,Germany,Primary Market,323,4,229.658052898756,0.5024746954787846,187.82491945916286,True
2024-11-11,Desktop,Netherlands,Primary Market,1967,74,8875.86374182769,0.47614457592770637,69.09538589323775,True
2024-11-11,Mobile,Netherlands,Primary Market,2807,67,4513.502977785218,0.5774289566771929,222.66546719378263,True
2024-11-11,Tablet,Netherlands,Primary Market,529,7,481.5063386107819,0.5377348131322109,210.1421770165424,True
2024-11-11,Desktop,England,Primary Market,2007,90,10341.950906909593,0.5859769973401171,191.32435223167207,True
2024-11-11,Mobile,England,Primary Market,2737,58,5210.697435903476,0.37390788092603966,110.31730926848505,True
2024-11-11,Tablet,England,Primary Market,506,9,497.121285248479,0.4453253572401279,75.38023816609243,True
2024-11-11,Desktop,North America,Expansion Market,1630,85,11324.871150094197,0.4017166675325024,277.7013430826491,False
2024-11-11,Mobile,North America,Expansion Market,2746,70,4895.036158959285,0.5068555753473929,82.17483107567926,False
2024-11-11,Tablet,North America,Expansion Market,438,6,379.91330586670915,0.4269216027053904,246.0612567786556,False
2024-11-11,Desktop,Australia,Expansion Market,867,42,4972.188807145498,0.5796067606605799,247.085972984752,False
2024-11-11,Mobile,Australia,Expansion Market,1336,29,2445.2666455523195,0.479756770697792,128.71273500573255,False
2024-11-11,Tablet,Australia,Expansion Market,213,3,184.8396080335023,0.44786325160224183,93.65111924549696,False
2024-11-11,Desktop,Croatia,Primary Market,1691,66,7042.482760495683,0.34772049624104345,166.7430962408423,True
2024-11-11,Mobile,Croatia,Primary Market,2802,63,5959.107505633639,0.650276977916883,103.04708951270442,True
2024-11-11,Tablet,Croatia,Primary Market,540,8,459.6638220785249,0.5745941130591343,204.705041888663,True
2024-11-12,Desktop,Germany,Primary Market,1443,76,7333.729805539012,0.4985559932574425,78.11364659038432,True
2024-11-12,Mobile,Germany,Primary Market,2179,45,3644.8944765857846,0.6881428973791638,66.08684081347738,True
2024-11-12,Tablet,Germany,Primary Market,422,7,395.50531447850295,0.4499557687437288,135.78463511981735,True
2024-11-12,Desktop,Netherlands,Primary Market,509,19,2725.0280796540023,0.38778290981981905,218.83393027969288,True
2024-11-12,Mobile,Netherlands,Primary Market,776,15,1089.4379725991196,0.32287283054319516,97.39236644673342,True
2024-11-12,Tablet,Netherlands,Primary Market,148,2,137.97111296372776,0.3983362215483801,96.4042966914295,True
2024-11-12,Desktop,England,Primary Market,667,35,4717.781319513982,0.36514639693876855,161.9512159156821,True
2024-11-12,Mobile,England,Primary Market,1100,28,2170.959912908064,0.4111565306008629,178.78254299352096,True
2024-11-12,Tablet,England,Primary Market,177,2,110.960081745889,0.6541156072847188,224.92427213911705,True
2024-11-12,Desktop,North America,Expansion Market,1543,61,8540.2789841082,0.5652352663454667,187.79047519061334,False
2024-11-12,Mobile,North America,Expansion Market,2431,52,4984.575573776061,0.37230104718090434,88.69842673896454,False
2024-11-12,Tablet,North America,Expansion Market,453,6,352.1595480941636,0.4799292538258253,71.37335529909186,False
2024-11-12,Desktop,Australia,Expansion Market,1429,60,6248.753367640686,0.3161587855202697,68.03226751212512,False
2024-11-12,Mobile,Australia,Expansion Market,2504,72,5488.892993961824,0.5273356573050945,269.3354374989203,False
2024-11-12,Tablet,Australia,Expansion Market,475,8,534.0649210945536,0.34633130881007146,174.71197030249047,False
2024-11-12,Desktop,Croatia,Primary Market,1506,62,6694.939894642083,0.3933125822224852,160.57379239555746,True
2024-11-12,Mobile,Croatia,Primary Market,2507,53,3969.6419921456277,0.5038152362868958,62.82081302987261,True
2024-11-12,Tablet,Croatia,Primary Market,453,5,324.64845137088656,0.4518198176659502,72.31978495272446,True
2024-11-13,Desktop,Germany,Primary Market,1020,53,5986.457567984105,0.6262096064419789,263.553241037357,True
2024-11-13,Mobile,Germany,Primary Market,1834,53,3548.252604244998,0.5172684981260659,245.39969632269248,True
2024-11-13,Tablet,Germany,Primary Market,323,5,278.354164014986,0.49693290642455124,225.456453879946,True
2024-11-13,Desktop,Netherlands,Primary Market,1405,65,7404.516343195867,0.4080128305512889,102.558637356356,True
2024-11-13,Mobile,Netherlands,Primary Market,2108,49,3189.9133568747834,0.5882441040951776,164.84100184024888,True
2024-11-13,Tablet,Netherlands,Primary Market,426,6,409.95350932066634,0.3316087124999456,121.26345503614733,True
2024-11-13,Desktop,England,Primary Market,727,28,3106.4234670798483,0.3673063018638967,83.62235812807754,True
2024-11-13,Mobile,England,Primary Market,1225,29,2447.881113954588,0.5732744308390814,145.80072271274435,True
2024-11-13,Tablet,England,Primary Market,209,3,176.66747607042436,0.5268386865506864,170.86016439831548,True
2024-11-13,Desktop,North America,Expansion Market,1741,66,6397.165490176237,0.4110146866047495,172.77609069840548,False
2024-11-13,Mobile,North America,Expansion Market,2764,71,6772.949061888204,0.5025545910742242,73.5037769798876,False
2024-11-13,Tablet,North America,Expansion Market,468,7,423.7503543433176,0.38271358603614475,210.65607782064276,False
2024-11-13,Desktop,Australia,Expansion Market,1155,50,6107.824848829618,0.5294604126778004,257.93254892817686,False
2024-11-13,Mobile,Australia,Expansion Market,1658,35,2996.087891787058,0.5046513009181592,296.6588544951396,False
2024-11-13,Tablet,Australia,Expansion Market,293,4,196.52812421042154,0.37760074851319797,99.87959966258538,False
2024-11-13,Desktop,Croatia,Primary Market,1004,53,6953.281872949596,0.41930985586874403,175.70579241951873,True
2024-11-13,Mobile,Croatia,Primary Market,1498,39,3154.743693832125,0.5923792951785749,77.43653278919103,True
2024-11-13,Tablet,Croatia,Primary Market,272,4,202.8697395102212,0.586485628702542,164.47805626536856,True
2024-11-14,Desktop,Germany,Primary Market,493,22,2214.5207712367296,0.5874292482546913,180.86140572978803,True
2024-11-14,Mobile,Germany,Primary Market,755,21,1960.296116676054,0.6552433949435547,92.35405388301216,True
2024-11-14,Tablet,Germany,Primary Market,156,2,134.23933824750532,0.3168900427233761,155.09254255168634,True
2024-11-14,Desktop,Netherlands,Primary Market,2265,109,10583.06921661826,0.527853584147839,263.36049182617694,True
2024-11-14,Mobile,Netherlands,Primary Market,3542,88,7849.3113112761475,0.6960180252780066,65.56018271994341,True
2024-11-14,Tablet,Netherlands,Primary Market,625,8,517.7650818670327,0.4124250616286864,70.21855119521756,True
2024-11-14,Desktop,England,Primary Market,1680,63,7109.502161437777,0.5142778622909097,205.43388967301246,True
2024-11-14,Mobile,England,Primary Market,2370,60,5513.615363696229,0.5022321481594361,258.2955819635855,True
2024-11-14,Tablet,England,Primary Market,480,7,427.4944269639252,0.5730338594648141,296.7208641588497,True
2024-11-14,Desktop,North America,Expansion Market,534,28,3798.9857599220986,0.4435825828993454,279.20911922763406,False
2024-11-14,Mobile,North America,Expansion Market,842,17,1309.437406770217,0.5355287135536035,249.39244459505989,False
2024-11-14,Tablet,North America,Expansion Market,142,2,139.17056204261934,0.45893169741452455,294.30401771291275,False
2024-11-14,Desktop,Australia,Expansion Market,1276,66,8337.913235441882,0.46762158937599413,124.2193470401049,False
2024-11-14,Mobile,Australia,Expansion Market,1737,45,2923.9151854161455,0.6852263098015925,95.04373623401871,False
2024-11-14,Tablet,Australia,Expansion Market,311,3,213.67712706429342,0.6628065236641807,170.3902133667245,False
2024-11-14,Desktop,Croatia,Primary Market,1890,73,9527.796967849086,0.6236580624827777,122.72853637382194,True
2024-11-14,Mobile,Croatia,Primary Market,2899,73,4995.740212234534,0.4621371600233242,64.75055222115034,True
2024-11-14,Tablet,Croatia,Primary Market,468,7,503.4974186253527,0.5054088499744511,165.55779667731736,True
2024-11-15,Desktop,Germany,Primary Market,1580,63,7437.264589501289,0.3115665544800168,134.03473834452612,True
2024-11-15,Mobile,Germany,Primary Market,2892,78,6997.139653599044,0.5402846425722472,89.93952534528096,True
2024-11-15,Tablet,Germany,Primary Market,473,6,351.855798800923,0.5257009896778746,128.69138216784773,True
2024-11-15,Desktop,Netherlands,Primary Market,1196,57,6114.740860924509,0.4506101468093241,132.24600013066367,True
2024-11-15,Mobile,Netherlands,Primary Market,1792,36,3361.723892537786,0.4472287665689244,103.41079114160638,True
2024-11-15,Tablet,Netherlands,Primary Market,330,5,343.8971054687582,0.5107483634815676,231.87084601819248,True
2024-11-15,Desktop,England,Primary Market,2106,95,13454.190608018258,0.687224337341888,198.20743057827957,True
2024-11-15,Mobile,England,Primary Market,3063,85,7706.0296646351135,0.3993007465988475,132.20115549961338,True
2024-11-15,Tablet,England,Primary Market,536,6,326.90707671116536,0.4443607023595273,150.01035651107486,True
2024-11-15,Desktop,North America,Expansion Market,1150,56,6372.812694198274,0.6845816127038069,184.34609125409875,False
2024-11-15,Mobile,North America,Expansion Market,1848,46,3379.1714683248174,0.6452224375134356,61.78114498171325,False
2024-11-15,Tablet,North America,Expansion Market,330,5,314.26196003314743,0.684227991094008,215.1127647413992,False
2024-11-15,Desktop,Australia,Expansion Market,511,20,2429.4964383355896,0.5107967350119337,108.16099149905584,False
2024-11-15,Mobile,Australia,Expansion Market,841,22,1692.219854950565,0.6673094385396725,140.14215932708925,False
2024-11-15,Tablet,Australia,Expansion Market,159,1,70.9989111715889,0.6793829221975802,208.61728315266848,False
2024-11-15,Desktop,Croatia,Primary Market,946,44,4798.074382762983,0.5403881522674626,167.18542191199253,True
2024-11-15,Mobile,Croatia,Primary Market,1303,28,2556.8223885013585,0.6601573530499487,134.32853679003026,True
2024-11-15,Tablet,Croatia,Primary Market,270,3,146.2918380606554,0.5779652087389768,93.76745965153114,True
2024-11-16,Desktop,Germany,Primary Market,1195,47,5537.278137499131,0.4823938102734059,64.06099898728095,True
2024-11-16,Mobile,Germany,Primary Market,1697,40,3206.5447697938034,0.6985426232631732,267.0831089081121,True
2024-11-16,Tablet,Germany,Primary Market,332,4,274.0307556258326,0.4293159945801049,88.04486694058843,True
2024-11-16,Desktop,Netherlands,Primary Market,1812,68,7200.0314072522715,0.6840171251091427,133.05341724833295,True
2024-11-16,Mobile,Netherlands,Primary Market,2817,84,6806.400717010117,0.40082043798550987,291.9600286500331,True
2024-11-16,Tablet,Netherlands,Primary Market,504,6,402.51707504552616,0.6957673728413287,83.38399560954207,True
2024-11-16,Desktop,England,Primary Market,1369,61,6596.710426210111,0.4288441627826715,61.61022622561053,True
2024-11-16,Mobile,England,Primary Market,2071,42,3899.3675920701257,0.5028442945639763,135.46368451167365,True
2024-11-16,Tablet,England,Primary Market,342,4,248.17713135836044,0.5687261184497516,67.83038590905642,True
2024-11-16,Desktop,North America,Expansion Market,872,42,5281.210357828501,0.48003929328798434,298.8320865352281,False
2024-11-16,Mobile,North America,Expansion Market,1374,30,2208.408343049534,0.6650335784214736,73.81099292847055,False
2024-11-16,Tablet,North America,Expansion Market,248,3,163.96311516141094,0.48255295820111366,291.9047741720467,False
2024-11-16,Desktop,Australia,Expansion Market,1846,91,12058.52259126717,0.4756149584881775,228.4799827406879,False
2024-11-16,Mobile,Australia,Expansion Market,2760,78,7051.817835419402,0.4851801252514786,145.62258877756716,False
2024-11-16,Tablet,Australia,Expansion Market,484,7,355.51059604369243,0.6473746566117411,98.24496380543826,False
2024-11-16,Desktop,Croatia,Primary Market,751,38,5381.841443669931,0.4527192809863689,108.150730711814,True
2024-11-16,Mobile,Croatia,Primary Market,1149,32,2125.7518252865975,0.43345263464444206,223.22176574750677,True
2024-11-16,Tablet,Croatia,Primary Market,208,3,208.03405020056962,0.6308249352055375,279.5083378567964,True
2024-11-17,Desktop,Germany,Primary Market,897,41,4831.844711522177,0.5379792035278492,258.55470243817507,True
2024-11-17,Mobile,Germany,Primary Market,1454,30,2265.967775013788,0.46702154997102663,229.76916805766191,True
2024-11-17,Tablet,Germany,Primary Market,238,3,153.7274372373235,0.6862419466853146,84.18102455770436,True
2024-11-17,Desktop,Netherlands,Primary Market,951,46,5470.617999904388,0.522320634029298,223.29136075527433,True
2024-11-17,Mobile,Netherlands,Primary Market,1565,40,3490.1468054109628,0.571005147314353,78.88663741754753,True
2024-11-17,Tablet,Netherlands,Primary Market,260,4,224.9752205463793,0.4470371330024753,110.29215807216144,True
2024-11-17,Desktop,England,Primary Market,1459,69,7291.662512679404,0.4787169254656801,190.62988767173857,True
2024-11-17,Mobile,England,Primary Market,2477,54,4168.910556177846,0.5837507131058994,256.7955023416905,True
2024-11-17,Tablet,England,Primary Market,489,8,432.655866957865,0.4603719316872198,109.56464288883515,True
2024-11-17,Desktop,North America,Expansion Market,693,35,4830.296118464812,0.593455130743535,215.92943814259058,False
2024-11-17,Mobile,North America,Expansion Market,1021,25,2125.1975206352454,0.4128219434112028,171.18596378756553,False
2024-11-17,Tablet,North America,Expansion Market,209,3,199.71833990004947,0.4447239081180654,251.91200452537205,False
2024-11-17,Desktop,Australia,Expansion Market,679,25,3304.347070893129,0.5615493344137195,273.9205090647427,False
2024-11-17,Mobile,Australia,Expansion Market,1038,20,1389.0427580127384,0.4091859993162079,206.5893174088496,False
2024-11-17,Tablet,Australia,Expansion Market,174,2,130.82363228561348,0.611331131413935,265.89647539799637,False
2024-11-17,Desktop,Croatia,Primary Market,704,37,4914.362578948704,0.3969189213967239,210.3288691045305,True
2024-11-17,Mobile,Croatia,Primary Market,1181,33,2891.728588098785,0.32290400920667356,250.481835118437,True
2024-11-17,Tablet,Croatia,Primary Market,193,2,112.4245654173922,0.30621158061514403,89.92064529951458,True
2024-11-18,Desktop,Germany,Primary Market,1719,79,9585.683818055883,0.5817366052714383,237.18618142868698,True
2024-11-18,Mobile,Germany,Primary Market,2577,67,5066.960534737962,0.32841386747183005,276.4668880075357,True
2024-11-18,Tablet,Germany,Primary Market,470,7,402.44906489581,0.5456088644431405,102.38120644218068,True
2024-11-18,Desktop,Netherlands,Primary Market,992,51,7333.0169174433895,0.5615290687600696,79.37831391001629,True
2024-11-18,Mobile,Netherlands,Primary Market,1759,35,2386.870696381903,0.4306883245280231,220.70003894650458,True
2024-11-18,Tablet,Netherlands,Primary Market,272,3,199.83429367482736,0.5954961565191419,236.20661808541965,True
2024-11-18,Desktop,England,Primary Market,970,52,6967.4107970347195,0.6870996231194846,232.5970192443656,True
2024-11-18,Mobile,England,Primary Market,1522,39,2745.554777714074,0.49425447197211503,282.52432255899066,True
2024-11-18,Tablet,England,Primary Market,255,4,253.71156657044497,0.6889610306266365,215.8134709631091,True
2024-11-18,Desktop,North America,Expansion Market,682,27,2710.935669791735,0.590143963764431,262.8484715624782,False
2024-11-18,Mobile,North America,Expansion Market,1157,31,2782.392272754141,0.5686408318869111,144.299437116815,False
2024-11-18,Tablet,North America,Expansion Market,222,2,119.20080674391532,0.5677743648014176,162.3339710075161,False
2024-11-18,Desktop,Australia,Expansion Market,794,42,4707.352533048449,0.6655227096618039,299.7018815014508,False
2024-11-18,Mobile,Australia,Expansion Market,1169,31,2783.089734840121,0.6591085999135496,286.08046145809715,False
2024-11-18,Tablet,Australia,Expansion Market,210,2,120.31431750810685,0.4225188161888274,240.77006510429175,False
2024-11-18,Desktop,Croatia,Primary Market,1762,64,7107.931115197178,0.668404928987027,163.14944694198462,True
2024-11-18,Mobile,Croatia,Primary Market,2615,68,5405.474045261516,0.3517781548294055,116.63750517697972,True
2024-11-18,Tablet,Croatia,Primary Market,516,9,561.1153594310603,0.6336546323350765,134.70213556632353,True
2024-11-19,Desktop,Germany,Primary Market,503,18,2096.072095137941,0.5594300085358979,147.6124890722968,True
2024-11-19,Mobile,Germany,Primary Market,829,19,1565.9310648452229,0.6126134370672124,135.14055835396147,True
2024-11-19,Tablet,Germany,Primary Market,159,2,137.3917840813795,0.436166852417898,62.39111179195241,True
2024-11-19,Desktop,Netherlands,Primary Market,1037,47,6244.815775487756,0.5465573194884217,174.37314797209496,True
2024-11-19,Mobile,Netherlands,Primary Market,1713,48,4007.3402605125366,0.568559040866546,266.6698542269382,True
2024-11-19,Tablet,Netherlands,Primary Market,324,5,332.2738321942358,0.6970458751248159,244.88504909704477,True
2024-11-19,Desktop,England,Primary Market,601,25,2647.8744299195646,0.36102690338607485,70.15086102771693,True
2024-11-19,Mobile,England,Primary Market,822,21,1356.0028846274931,0.6956111389906336,267.5141411716571,True
2024-11-19,Tablet,England,Primary Market,163,2,106.64001307876683,0.38813800233087237,239.75895576091972,True
2024-11-19,Desktop,North America,Expansion Market,811,41,5670.481055663441,0.5124707439176663,276.67618097573245,False
2024-11-19,Mobile,North America,Expansion Market,1290,26,2479.153497463589,0.5916140738010114,253.61004007901047,False
2024-11-19,Tablet,North America,Expansion Market,221,3,209.27216270636987,0.3356361767063104,225.28547136157067,False
2024-11-19,Desktop,Australia,Expansion Market,1730,85,8691.628409920751,0.6090190735292774,184.36643941969643,False
2024-11-19,Mobile,Australia,Expansion Market,2528,72,6456.536690135772,0.3989469431280431,253.77172660554922,False
2024-11-19,Tablet,Australia,Expansion Market,498,8,430.22697322756613,0.4777571898984936,177.199131237132,False
2024-11-19,Desktop,Croatia,Primary Market,1928,92,11742.628471119184,0.5273242977215462,195.82025086432276,True
2024-11-19,Mobile,Croatia,Primary Market,2654,62,5933.4458749719315,0.4440209861093056,100.83730019966399,True
2024-11-19,Tablet,Croatia,Primary Market,523,7,458.1841068996425,0.40344840842747703,199.09970812364077,True
2024-11-20,Desktop,Germany,Primary Market,690,26,2589.06093513775,0.5412666472270657,227.45807482178407,True
2024-11-20,Mobile,Germany,Primary Market,1089,30,2764.1866394133913,0.47137801102004206,277.6886910415714,True
2024-11-20,Tablet,Germany,Primary Market,200,2,108.94755118805675,0.37733727631378106,283.1061254006853,True
2024-11-20,Desktop,Netherlands,Primary Market,787,29,3695.7835099452122,0.3444195979571933,250.81324613662682,True
2024-11-20,Mobile,Netherlands,Primary Market,1422,41,3584.436192585565,0.3432621736483123,169.58012398195828,True
2024-11-20,Tablet,Netherlands,Primary Market,249,3,191.1557411648396,0.3345456869068001,299.42032305891195,True
2024-11-20,Desktop,England,Primary Market,1868,85,9171.643711355133,0.6294691540569393,139.27635626115318,True
2024-11-20,Mobile,England,Primary Market,2564,58,4282.3596049113585,0.3000934846617281,103.17412338063966,True
2024-11-20,Tablet,England,Primary Market,485,6,325.70254200675487,0.6724513479819396,152.0691771236713,True
2024-11-20,Desktop,North America,Expansion Market,1900,68,7738.686409723077,0.5864495949381732,189.61305489642973,False
2024-11-20,Mobile,North America,Expansion Market,3023,86,6190.105750230728,0.3466665942875302,170.41281590095198,False
2024-11-20,Tablet,North America,Expansion Market,598,8,521.2015557374544,0.32835642252266034,78.83653869978878,False
2024-11-20,Desktop,Australia,Expansion Market,1384,63,6434.713434118537,0.403591887820396,271.12043782953504,False
2024-11-20,Mobile,Australia,Expansion Market,1991,59,4403.818326428188,0.3134129523637445,187.19135945229598,False
2024-11-20,Tablet,Australia,Expansion Market,405,5,304.2939435152554,0.33615042819175706,256.468514770575,False
2024-11-20,Desktop,Croatia,Primary Market,1085,45,5786.307785415543,0.4360976316724708,203.8765517751809,True
2024-11-20,Mobile,Croatia,Primary Market,1514,36,2885.7770152278463,0.4709096377580717,60.533770960452756,True
2024-11-20,Tablet,Croatia,Primary Market,300,3,158.53008182741561,0.42218312725516194,105.97468119113634,True
2024-11-21,Desktop,Germany,Primary Market,939,35,4311.589716894554,0.5589289735567429,91.54318354166662,True
2024-11-21,Mobile,Germany,Primary Market,1597,32,2752.2158686080525,0.639764784793864,63.43591404325947,True
2024-11-21,Tablet,Germany,Primary Market,282,3,147.11199828702104,0.40559185253143437,79.53890407730927,True
2024-11-21,Desktop,Netherlands,Primary Market,1239,62,6541.062377726514,0.5104052004475252,190.6175653378342,True
2024-11-21,Mobile,Netherlands,Primary Market,1945,48,3304.6282263126654,0.6172274780632091,99.5210006794911,True
2024-11-21,Tablet,Netherlands,Primary Market,302,4,246.39822738663116,0.4033199511865711,280.0201973136937,True
2024-11-21,Desktop,England,Primary Market,394,14,1539.0971564956992,0.6420270288927216,79.35792061467737,True
2024-11-21,Mobile,England,Primary Market,668,19,1569.341653011872,0.3378034493518817,87.97179041087382,True
2024-11-21,Tablet,England,Primary Market,104,1,53.50593121363201,0.6149883770841839,166.8223381129675,True
2024-11-21,Desktop,North America,Expansion Market,1096,51,7157.090261545715,0.6201153879941704,86.06580937614183,False
2024-11-21,Mobile,North America,Expansion Market,1699,47,3413.796074577859,0.4908672331567393,99.55570847302066,False
2024-11-21,Tablet,North America,Expansion Market,323,4,262.1671184715457,0.6971405122580313,84.4825625819294,False
2024-11-21,Desktop,Australia,Expansion Market,1171,54,7579.126392134698,0.3159623492383942,254.53706359615512,False
2024-11-21,Mobile,Australia,Expansion Market,1784,51,3467.789713292719,0.5674776260542226,129.23808993691262,False
2024-11-21,Tablet,Australia,Expansion Market,325,4,234.73091922104948,0.6163483918272121,233.9955503895808,False
2024-11-21,Desktop,Croatia,Primary Market,428,21,2322.858094508569,0.3910310566689075,177.6508842491827,True
2024-11-21,Mobile,Croatia,Primary Market,715,18,1161.5174122722394,0.567592707339382,243.09649307497196,True
2024-11-21,Tablet,Croatia,Primary Market,125,1,68.8171021716717,0.6380154820705125,114.55468489209383,True
2024-11-22,Desktop,Germany,Primary Market,421,18,1981.7346851329573,0.6826105762532233,88.31827003189801,True
2024-11-22,Mobile,Germany,Primary Market,787,16,1492.188905716444,0.4806958485957989,119.21700318019322,True
2024-11-22,Tablet,Germany,Primary Market,128,1,57.906450341721296,0.3762683413969456,252.7591233507768,True
2024-11-22,Desktop,Netherlands,Primary Market,1396,54,6255.9630344841935,0.35300759964578066,97.95680828800288,True
2024-11-22,Mobile,Netherlands,Primary Market,2177,47,4180.994512736706,0.6885200533433067,225.0079925386947,True
